"DDLatitude"	"DDLongitude"	"OccurrenceTableName"	"OccurrenceID"	"Taxon"	"OccurrenceDate"	"Habitat"	"LocationName"	"LocationDetails"	"CoordinateUncertaintyDistance"	"CoordinateUncertaintyUnit"	"GeoreferenceRemarks"	"Country"	"StateProvince"	"EORank"	"Collector"	"PhenologyNotes"	"Notes"
"30.49160"	"-86.42665"	"MortonGapAnalysis_Quercus_arkanasana"	"168"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Fred Gannon Rocky Bayou State Park; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.74159"	"-86.29275"	"MortonGapAnalysis_Quercus_arkanasana"	"167"	"Quercus arkansana"	1/1/1994 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.73189"	"-86.27935"	"MortonGapAnalysis_Quercus_arkanasana"	"166"	"Quercus arkansana"	1/1/1994 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.72739"	"-86.23414"	"MortonGapAnalysis_Quercus_arkanasana"	"165"	"Quercus arkansana"	1/1/1994 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.56556"	"-86.53667"	"USSpecimens_Tropicos_20230223"	"16409"	"Quercus arkansana"	8/23/1997 0:00:00	"NULL"		"Eglin Air Force Base, 0.6 mi. west of State Route 85 on local route 232 at Turkey Creek."				"United States"	"Florida"		"James S. Miller & et al."		
"30.65299"	"-86.37135"	"MortonGapAnalysis_Quercus_arkanasana"	"164"	"Quercus arkansana"	1/1/1994 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.54830"	"-86.38605"	"MortonGapAnalysis_Quercus_arkanasana"	"163"	"Quercus arkansana"	1/1/1994 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.54380"	"-86.27074"	"MortonGapAnalysis_Quercus_arkanasana"	"162"	"Quercus arkansana"	1/1/1994 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.53600"	"-86.38055"	"MortonGapAnalysis_Quercus_arkanasana"	"161"	"Quercus arkansana"	1/1/1994 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.50130"	"-86.39245"	"MortonGapAnalysis_Quercus_arkanasana"	"160"	"Quercus arkansana"	1/1/1994 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"31.15949"	"-94.18640"	"MortonGapAnalysis_Quercus_arkanasana"	"16"	"Quercus arkansana"	1/1/2016 0:00:00		"San Augustine"	"NA; Texas; US; Sandy pine hardwood forest."	29265.00	"m"	"NA"	"United States"	"Texas"				
"30.49754"	"-86.42501"	"ExpeditionData_OccurrenceFormat"	"16"	"Quercus arkansana"	1/1/2017 0:00:00	": Notes: "				"m"					", "		"Keyword: 2017 APGA Grant Trips, Accession Number: ,  Collection Number:; ; "
"30.65189"	"-86.43185"	"MortonGapAnalysis_Quercus_arkanasana"	"159"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.63019"	"-86.48575"	"MortonGapAnalysis_Quercus_arkanasana"	"158"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"31.15949"	"-94.18640"	"GBIF_AttritionPoints_20220503"	"1571059726"	"Quercus arkansana"	4/14/2016 0:00:00			"Texas, US"	29278.00	"m"		"US"	"Texas"	"NA"	"Eric Keith"		
"33.71163"	"-92.99681"	"GBIF_AR_20230301"	"1571056670"	"Quercus arkansana"	5/7/2015 0:00:00			"Arkansas, US"	7.00	"m"		"US"	"Arkansas"	"NA"	"Eric Hunt"		
"30.62019"	"-86.47575"	"MortonGapAnalysis_Quercus_arkanasana"	"157"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"32.92240"	"-92.49872"	"GBIF_AttritionPoints_20220503"	"1563150671"	"Quercus arkansana"	6/26/2014 0:00:00	"Abundant on edges of mid-rotation pine plantation, and scattered and uncommon in interior of thinned pine plantation on west side of LA 550. Soil dry and sandy but not xeric. (EO# 11)"	"On either side of LA 550 about 1.5 miles northeast of junction with LA 15, about 3.2 air miles east southeast of Mt. Union."			"m"		"US"	"Louisiana"	"NA"	"Christopher Reid; Joe Maryman"		
"32.92240"	"-92.49872"	"GBIF_AttritionPoints_20220503"	"1563150546"	"Quercus arkansana"	6/26/2014 0:00:00	"Abundant on edges of mid-rotation pine plantation and scattered and common in interior of thinned pine plantation on west side of LA 550. Soil dry and sandy but not xeric. (EO #11)"	"On either side of LA 550 about 1.5 miles northeast of junction with LA 15, about 3.2 air miles east southeast of Mt. Union."			"m"		"US"	"Louisiana"	"NA"	"Christopher Reid; Joe Maryman"		
"32.87967"	"-92.50729"	"GBIF_AttritionPoints_20220503"	"1563150021"	"Quercus arkansana"	6/26/2014 0:00:00	"Abundant on edges of dense pine plantation but none observed in breif explorations into interior of dense pine. Soil dry and sandy but not xeric. (EO # 12)"	"Either side of Pleasant Hill Road 0.75 miles south of juntion with LA 15, 1.4 miles southeast of junction with LA 550, about 4.7 air miles southeast of Mt. Union."			"m"		"US"	"Louisiana"	"NA"	"Christopher Reid; Joe Maryman"		
"30.60769"	"-86.49465"	"MortonGapAnalysis_Quercus_arkanasana"	"156"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.60739"	"-86.65495"	"MortonGapAnalysis_Quercus_arkanasana"	"155"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.60349"	"-86.45775"	"MortonGapAnalysis_Quercus_arkanasana"	"154"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.60329"	"-86.69056"	"MortonGapAnalysis_Quercus_arkanasana"	"153"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.60189"	"-86.69636"	"MortonGapAnalysis_Quercus_arkanasana"	"152"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.60129"	"-86.47715"	"MortonGapAnalysis_Quercus_arkanasana"	"151"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"40.12970"	"-88.24860"	"GBIF_AttritionPoints_20220503"	"1503275945"	"Neviusia alabamensis"	5/6/2002 0:00:00	"Garden soil, mostly calcareous dark clay."	"Research garden and private residence, 1411 Winding Lane, Thomasboro 7.5 quadrangle."	"Research garden and private residence, 1411 Winding Lane, Thomasboro 7.5 quadrangle."		"m"		"US"	"Illinois"	"NA"	"S. R. Hill"		
"40.11670"	"-88.85000"	"GBIF_AttritionPoints_20220503"	"1503275829"	"Neviusia alabamensis"	5/2/1999 0:00:00		"Private residence, 1411 Winding Lane."	"Private residence, 1411 Winding Lane."		"m"		"US"	"Illinois"	"NA"	"S. R. Hill"		
"42.98330"	"-91.15000"	"GBIF_AttritionPoints_20220503"	"1503222085"	"Neviusia alabamensis"			"Cultivated in Hugh Iltis' garden next to the UW Arboretum, Madison, Wisconsin, where the plant has been hardy for ca. 10 years; flowering material May 20, 1988; older material September 2, 1987."	"Cultivated in Hugh Iltis' garden next to the UW Arboretum, Madison, Wisconsin, where the plant has been hardy for ca. 10 years; flowering material May 20, 1988; older material September 2, 1987."		"m"		"US"	"Wisconsin"	"NA"	"unknown"		
"42.98330"	"-91.15000"	"GBIF_AttritionPoints_20220503"	"1503222074"	"Neviusia alabamensis"			"Cultivated in Hugh Iltis' garden next to the UW Arboretum, Madison, Wisconsin, where the plant has been hardy for ca. 10 years; flowering material May 20, 1988; older material September 2, 1987."	"Cultivated in Hugh Iltis' garden next to the UW Arboretum, Madison, Wisconsin, where the plant has been hardy for ca. 10 years; flowering material May 20, 1988; older material September 2, 1987."		"m"		"US"	"Wisconsin"	"NA"	"unknown"		
"42.15390"	"-88.13620"	"GBIF_AttritionPoints_20220503"	"1503206002"	"Neviusia alabamensis"	8/31/1980 0:00:00		"5 mi. N of Barrington. T43N, R9E, Sec. 13, NE?, NW?, NW?, NE?."	"5 mi. N of Barrington. T43N, R9E, Sec. 13, NE?, NW?, NW?, NE?."		"m"		"US"	"Illinois"	"NA"	"M. Nee, T. Plowman, J.A. Steyermark"		
"30.59099"	"-86.60055"	"MortonGapAnalysis_Quercus_arkanasana"	"150"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.49733"	"-86.42529"	"ExpeditionData_OccurrenceFormat"	"15"	"Quercus arkansana"	1/1/2017 0:00:00	": Notes: "				"m"					", "		"Keyword: 2017 APGA Grant Trips, Accession Number: ,  Collection Number:; ; "
"33.61457"	"-93.81352"	"MortonGapAnalysis_Quercus_arkanasana"	"15"	"Quercus arkansana"	1/1/1909 0:00:00		"Hempstead"	"Fulton; Hempstead; Arkansas; sandy woods"	656.00	"m"	"GEOLocate"	"United States"	"Arkansas"				
"30.58959"	"-86.53415"	"MortonGapAnalysis_Quercus_arkanasana"	"149"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.57909"	"-86.59305"	"MortonGapAnalysis_Quercus_arkanasana"	"148"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.57189"	"-86.56715"	"MortonGapAnalysis_Quercus_arkanasana"	"147"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.56130"	"-86.53665"	"MortonGapAnalysis_Quercus_arkanasana"	"146"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"32.64667"	"-86.77167"	"GBIF_AttritionPoints_20220503"	"1457795657"	"Quercus arkansana"	7/18/2002 0:00:00			"United States: Alabama: Autauga County. Tree 20 ft tall, trunk diameter 4 m, locally common. Growing in a cut-over pine savanna in dry sandy loam (Troup association, hilly; thermic Grossarenic Paleudults). With Amorpha herbacea, Astragalus sp., Carya pallida, Cnidoscolus stimulosus, Crataegus flava, Diospyros virginiana, Evolvulus sp., Ilex vomitoria, Lechea sp., Lespedeza sp., Nyssa sylvatica, Opuntia humifusa, Panicum sp., Pinus palustris, P. taeda, Prunus serotina, Pteridium aquilinum, Quercus incana, Q. laevis, Q. margaretta, Q. nigra, Q. velutina, Rhus copallina, Rubus sp., Sassafras albidum, Vaccineum arboreum and Vitis rotundifolia. To the N side of a pineline right-of-way, about 0.25 mi SW of county roads 127/106, 0.45 mi SW of US Rt. 82, and around 3 mi WSW of Billingsley. Elev. 460 ft. T19N, R13E, Sec4, SW 1/4 of SE 1/4. 32¡38'48""""N, 86¡46'18""""W. UTM 16 521425E, 3611941N."		"m"		"US"	"Alabama"	"NA"	"Doug Goldman"	"vegetative"	
"30.27932"	"-84.98520"	"GBIF_AttritionPoints_20220503"	"1457764058"	"Quercus arkansana"	9/15/2000 0:00:00			"United States: Florida: Liberty County. [...] Side slope, adjacent to a longleaf pine-turkey oak ridge. Canopy dominants include Pinus palustris, Quercus margeretta, Q. laevis, and Q. falcata. Dense ground cover of Aristida beyrichiana. Area probably frequently winter burned. [...] Datum: WGS84. [Sensitive locality data has been removed: contact the UF Herbarium if you require more detailed information.]"		"m"		"US"	"Florida"	"NA"	"Susan C. Carr"	"vegetative"	
"30.49486"	"-86.40521"	"GBIF_AttritionPoints_20220503"	"1453051955"	"Quercus arkansana"	3/12/2015 0:00:00			"Eglin Air Force Base, Niceville, FL, US"	5.00	"m"		"US"	"Florida"	"NA"	"bobcat19"		
"30.54740"	"-86.41415"	"MortonGapAnalysis_Quercus_arkanasana"	"145"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"38.61139"	"-90.25972"	"USSpecimens_Tropicos_20230223"	"144661"	"Neviusia alabamensis"	4/25/2013 0:00:00	"Cultivated."		"Cultivated in the English Woodland Garden on the grounds of the Missouri Botanical Garden."				"United States"	"Missouri"		"Andrew Townesmith, Wendy L. Applequist, Ashley Glenn & Alyse Rothrock Kuhlman"		
"30.54520"	"-86.54885"	"MortonGapAnalysis_Quercus_arkanasana"	"144"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.54410"	"-86.39495"	"MortonGapAnalysis_Quercus_arkanasana"	"143"	"Quercus arkansana"	1/1/1994 0:00:00		"Walton"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.53270"	"-86.41135"	"MortonGapAnalysis_Quercus_arkanasana"	"142"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.52660"	"-86.41165"	"MortonGapAnalysis_Quercus_arkanasana"	"141"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.49630"	"-86.52935"	"MortonGapAnalysis_Quercus_arkanasana"	"140"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.49722"	"-86.42687"	"ExpeditionData_OccurrenceFormat"	"14"	"Quercus arkansana"	1/1/2017 0:00:00	": Notes: "				"m"					", "		"Keyword: 2017 APGA Grant Trips, Accession Number: ,  Collection Number:; ; "
"33.00871"	"-94.02383"	"MortonGapAnalysis_Quercus_arkanasana"	"14"	"Quercus arkansana"	1/1/1976 0:00:00		"NA"	"4 mi. n of Rodessa on Hyw. 1.; Caddo; Louisiana; Sandy area surrounded by cultivation."	1057.00	"m"	"GeoLocate"	"United States"	"NA"				
"33.69778"	"-93.17390"	"MortonGapAnalysis_Quercus_arkanasana"	"139"	"Quercus arkansana"	1/1/1995 0:00:00		"Nevada"	"POISON SPRINGS STATE FOREST;"			"NA"	"United States"	"Arkansas"				
"33.66194"	"-93.06310"	"MortonGapAnalysis_Quercus_arkanasana"	"138"	"Quercus arkansana"	1/1/1995 0:00:00		"Ouachita"	"POISON SPRINGS STATE FOREST;"			"NA"	"United States"	"Arkansas"				
"33.66528"	"-93.11610"	"MortonGapAnalysis_Quercus_arkanasana"	"137"	"Quercus arkansana"	1/1/1995 0:00:00		"Nevada"	"PNA #23;"			"NA"	"United States"	"Arkansas"				
"35.69435"	"-86.41000"	"USSpecimens_Tropicos_20230223"	"136836"	"Neviusia alabamensis"	4/19/2011 0:00:00	"Growing in and around a large sinkhole."		"TN Element Occurrence #12. Gambel property, 1.5 SE of intersection Shelbyville Pike and Christiana Road Intersection."				"United States"	"Tennessee"		"Matthew Albrecht, Juan Carlos Penagos, Matt Rhodes, Andrea Bishop & Roger McCoy"		
"35.83540"	"-86.57855"	"USSpecimens_Tropicos_20230223"	"136835"	"Neviusia alabamensis"	4/19/2011 0:00:00	"NULL"		"TN Element Occurrence #03. Bill Rice Ranch, Scale Mountain, approximately 1 mile S of entrance to Bill Rice Ranch from Franklin Road."				"United States"	"Tennessee"		"Matthew Albrecht, Juan Carlos Penagos, Andrea Bishop & Roger McCoy"		
"38.61083"	"-90.25861"	"USSpecimens_Tropicos_20230223"	"13667"	"Neviusia alabamensis"	9/28/1994 0:00:00	"NULL"		"Cultivated at Missouri Botanical Garden."				"United States"	"Missouri"		"W. Zaenker, Kamala Venkateswaran & Pratibha Brahmi"		
"33.63583"	"-93.00750"	"MortonGapAnalysis_Quercus_arkanasana"	"136"	"Quercus arkansana"	1/1/1995 0:00:00		"Ouachita"	"Ouachita County ; AR; US"			"NA"	"United States"	"Arkansas"				
"30.56139"	"-86.53778"	"USSpecimens_Tropicos_20230223"	"13546"	"Quercus arkansana"	11/12/1994 0:00:00	"NULL"		"Eglin Air Force Base, 0.5 mi. W of Florida State Route 85 on Route 232, along Turkey Creek."				"United States"	"Florida"		"James S. Miller & et al."		
"33.68167"	"-93.11890"	"MortonGapAnalysis_Quercus_arkanasana"	"135"	"Quercus arkansana"	1/1/1995 0:00:00		"Nevada"	"Nevada County ; AR; US"			"NA"	"United States"	"Arkansas"				
"33.59694"	"-93.15330"	"MortonGapAnalysis_Quercus_arkanasana"	"134"	"Quercus arkansana"	1/1/1995 0:00:00		"Nevada"	"CHIDESTER; Nevada County ; AR; US"			"NA"	"United States"	"Arkansas"				
"33.68944"	"-93.07280"	"MortonGapAnalysis_Quercus_arkanasana"	"133"	"Quercus arkansana"	1/1/1995 0:00:00		"Ouachita"	"BODCAU CREEK;"			"NA"	"United States"	"Arkansas"				
"38.86670"	"-77.10000"	"GBIF_AttritionPoints_20220503"	"1320354280"	"Neviusia alabamensis"	4/30/1946 0:00:00		"Arlington, 4435 North Pershing Drive, C.W. Culpepper's grounds"			"m"		"US"	"Virginia"	"NA"	"H. A. Allard"		
"33.54306"	"-93.21440"	"MortonGapAnalysis_Quercus_arkanasana"	"132"	"Quercus arkansana"	1/1/1995 0:00:00		"Nevada"	"BLUFF CITY; Nevada County ; AR; US"			"NA"	"United States"	"Arkansas"				
"38.90910"	"-76.96330"	"GBIF_AttritionPoints_20220503"	"1318743450"	"Neviusia alabamensis"	7/6/2015 0:00:00		"U.S. National Arboretum 3501 New York Ave NE. Fern Valley section, footpath off of Crabtree Road NE"			"m"	"Stop 4 - Fern valley footpaths"	"US"	"District of Columbia"	"NA"	"K. M. Van Neste, S. E. Gabler, C. L. Kelloff & O. Gulledge"		
"30.71920"	"-86.27170"	"MortonGapAnalysis_Quercus_arkanasana"	"131"	"Quercus arkansana"	1/1/1995 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.60959"	"-86.35555"	"MortonGapAnalysis_Quercus_arkanasana"	"130"	"Quercus arkansana"	1/1/1995 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.49618"	"-86.42624"	"ExpeditionData_OccurrenceFormat"	"13"	"Quercus arkansana"	1/1/2017 0:00:00	": Notes: "				"m"					", "		"Keyword: 2017 APGA Grant Trips, Accession Number: ,  Collection Number:; ; "
"32.98124"	"-92.56441"	"MortonGapAnalysis_Quercus_arkanasana"	"13"	"Quercus arkansana"	1/1/1988 0:00:00		"NA"	"Beside La. 558 about two miles south of Lockhart; La.; Union; Louisiana; Herbarium of Northeast Louisiana University; Monroe.; Dry; sandy hilltop in pine woods"	183.00	"m"	"GeoLocate"	"United States"	"NA"				
"34.95304"	"-88.17396"	"MSNaturalHeritage"	"13"	"Neviusia alabamensis"	3/25/2008 0:00:00	"NO ACTIVE MANAGEMENT?"						"United States"	"Mississippi"	"AB"			"NO DISTURBANCE EVIDENT, SMALL POPULATION"
"30.49292"	"-86.42670"	"GBIF_AttritionPoints_20220503"	"1291662250"	"Quercus arkansana"	3/17/2016 0:00:00			"Fred Gannon Rocky Bayou State Recreation Area, Niceville, FL, US"		"m"		"US"	"Florida"	"NA"	"Amy Lorenz"		
"30.57659"	"-86.36075"	"MortonGapAnalysis_Quercus_arkanasana"	"129"	"Quercus arkansana"	1/1/1995 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.53960"	"-86.24854"	"MortonGapAnalysis_Quercus_arkanasana"	"128"	"Quercus arkansana"	1/1/1995 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.52020"	"-86.36935"	"MortonGapAnalysis_Quercus_arkanasana"	"127"	"Quercus arkansana"	1/1/1995 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"32.99100"	"-94.01800"	"GBIF_AttritionPoints_20220503"	"1269720224"	"Quercus arkansana"	5/31/2006 0:00:00	"Disturbed sandy woodland along road and around gas wells; abundant in thickets."	"Caddo Black Bayou Preserve (TNC), W of LA 1, ca 3 air mi NW of Rodessa."			"m"		"US"	"Louisiana"	"NA"	"Christopher Reid; Judy J. Jones; M. MacRoberts"		
"32.96600"	"-87.46600"	"GBIF_AttritionPoints_20220503"	"1269699593"	"Quercus arkansana"	6/11/1990 0:00:00	"Tree, 7 meters tall. One of a half dozen trees in oak-hickory-pine upland woods."	"Talladega National Forest; At Grimes Cemetery. North side of FR 706, just west of jct. FR 710, 9 miles east of Moundville. Payne Lake Quadrangle."			"m"		"US"	"Alabama"	"NA"	"Robert Burckhalter"		
"30.70329"	"-86.43855"	"MortonGapAnalysis_Quercus_arkanasana"	"126"	"Quercus arkansana"	1/1/1995 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.69849"	"-86.39775"	"MortonGapAnalysis_Quercus_arkanasana"	"125"	"Quercus arkansana"	1/1/1995 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.65909"	"-86.54275"	"MortonGapAnalysis_Quercus_arkanasana"	"124"	"Quercus arkansana"	1/1/1995 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"38.61083"	"-90.25861"	"USSpecimens_Tropicos_20230223"	"1238"	"Neviusia alabamensis"	4/27/1994 0:00:00	"NULL"		"Cultivated at the Missouri Botanical Garden."				"United States"	"Missouri"		"David Knechtle & W. Zaenker"		
"30.62049"	"-86.60325"	"MortonGapAnalysis_Quercus_arkanasana"	"123"	"Quercus arkansana"	1/1/1995 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
